normalized_number,name,category,source,city,url,source_confidence
+79895626743,"ПАО ""Мобильные ТелеСистемы, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79895693736,"ПАО ""МТС, Астраханская обл.",personal_mobile,numbering_plan_background,Астраханская обл.,,0.25
+79896184452,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79896214443,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79896289189,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79896488586,"ПАО ""МТС, Кабардино-Балкарская Республика",personal_mobile,numbering_plan_background,Кабардино-Балкарская Республика,,0.25
+79896625320,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79896664457,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79896720176,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79896823917,"ПАО ""МТС, Астраханская обл.",personal_mobile,numbering_plan_background,Астраханская обл.,,0.25
+79897225278,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79897337640,"ПАО ""МТС, Республика Калмыкия",personal_mobile,numbering_plan_background,Республика Калмыкия,,0.25
+79897769235,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79898202652,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79898350078,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79898403771,"ПАО ""Мобильные ТелеСистемы, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79899066163,"ПАО ""МТС, Чеченская Республика",personal_mobile,numbering_plan_background,Чеченская Республика,,0.25
+79899195646,"ПАО ""МТС, Чеченская Республика",personal_mobile,numbering_plan_background,Чеченская Республика,,0.25
+79899339128,"ПАО ""МТС, Чеченская Республика",personal_mobile,numbering_plan_background,Чеченская Республика,,0.25
+79899365608,"ПАО ""МТС, Чеченская Республика",personal_mobile,numbering_plan_background,Чеченская Республика,,0.25
+79899545560,"ПАО ""МТС, Республика Башкортостан",personal_mobile,numbering_plan_background,Республика Башкортостан,,0.25
+79899803089,"ПАО ""МТС, Ставропольский край",personal_mobile,numbering_plan_background,Ставропольский край,,0.25
+79900053004,"ООО ""К-телеком, Запорожская обл.",personal_mobile,numbering_plan_background,Запорожская обл.,,0.25
+79900254839,"ООО ""К-телеком, Запорожская обл.",personal_mobile,numbering_plan_background,Запорожская обл.,,0.25
+79900318826,"ООО ""К-телеком, Запорожская обл.",personal_mobile,numbering_plan_background,Запорожская обл.,,0.25
+79900487154,"ООО ""К-телеком, Запорожская обл.",personal_mobile,numbering_plan_background,Запорожская обл.,,0.25
+79900527887,"ООО ""К-телеком, Запорожская обл.",personal_mobile,numbering_plan_background,Запорожская обл.,,0.25
+79900665865,"ООО ""К-телеком, Запорожская обл.",personal_mobile,numbering_plan_background,Запорожская обл.,,0.25
+79900714760,"ООО ""К-телеком, Запорожская обл.",personal_mobile,numbering_plan_background,Запорожская обл.,,0.25
+79900791249,"ООО ""К-телеком, Запорожская обл.",personal_mobile,numbering_plan_background,Запорожская обл.,,0.25
+79900970742,"ООО ""К-телеком, Запорожская обл.",personal_mobile,numbering_plan_background,Запорожская обл.,,0.25
+79901212903,"ООО ""МирТелеком, Запорожская обл.",personal_mobile,numbering_plan_background,Запорожская обл.,,0.25
+79901483776,"ООО ""МирТелеком, Запорожская обл.",personal_mobile,numbering_plan_background,Запорожская обл.,,0.25
+79901603468,"ООО ""МирТелеком, Херсонская обл.",personal_mobile,numbering_plan_background,Херсонская обл.,,0.25
+79901647038,"ООО ""МирТелеком, Херсонская обл.",personal_mobile,numbering_plan_background,Херсонская обл.,,0.25
+79901823596,"ООО ""МирТелеком, Херсонская обл.",personal_mobile,numbering_plan_background,Херсонская обл.,,0.25
